"","lp1","lp2","lp3","time","status","G1","G2","G3","G12","G23","G13","G123"
"60",-0.219231310651213,-0.289582476350916,-2.81156100755191,8,0,0,0,0,0,0,0,0
"61",-0.736005127212017,2.27562446260738,-0.263012215948077,28,0,0,1,0,0,0,0,0
"62",1.20284782034219,1.79776077516877,-1.08630820785606,28,0,0,0,0,1,0,0,0
"63",3.75859325701114,-0.901888578078037,2.66489111474235,17,1,0,0,0,0,0,1,0
"64",-0.322097197692914,0.316608008871261,-0.586700310198148,28,0,0,1,0,0,0,0,0
"65",1.10581327965424,-1.87063329804822,0.204722672851829,28,0,0,0,0,0,0,1,0
"66",1.90624756830033,-0.379597715055842,3.58934549574496,8,1,0,0,0,0,0,1,0
"67",-1.34302714777633,-3.92415390803787,0.594194160883695,28,0,0,0,1,0,0,0,0
"68",-0.391819467415747,0.830526577860464,0.787653515144902,28,0,0,0,0,0,1,0,0
"69",2.14112989317738,3.38631554895523,-3.12223259353369,1,1,0,0,0,1,0,0,0
"70",0.892096015514879,2.10275626994457,2.00837312148726,28,0,0,0,0,0,0,0,1
"71",0.505995273101148,1.43776909175768,-1.11242502770662,28,0,0,0,0,1,0,0,0
"72",0.130084800282885,2.66392006842395,0.687530623567757,14,1,0,0,0,0,0,0,1
"73",0.262839453528057,1.1029857942578,-1.44330814494301,28,0,0,0,0,1,0,0,0
"74",0.046841028630581,-2.02910564190721,-0.0206783064372411,28,0,0,0,0,0,0,0,0
"75",0.580678797075296,-0.788637137695768,2.32865987317826,20,1,0,0,0,0,0,1,0
"76",-0.313432450055021,2.16929462882442,-2.33981927785793,15,1,0,1,0,0,0,0,0
"77",3.01804482559669,0.539531370551269,-0.852340777312006,28,0,0,0,0,1,0,0,0
"78",1.44036798565803,-0.461338275035462,3.16663698031525,22,1,0,0,0,0,0,1,0
"79",3.59575608929732,0.383958614018019,-0.245508398331194,28,0,0,0,0,1,0,0,0
"80",-1.11031613666754,2.61661296330883,0.0195382478453594,28,0,0,1,0,0,0,0,0
"81",1.65496664756919,0.816057881068609,-1.12945769718115,28,0,0,0,0,1,0,0,0
"82",2.03424476094753,0.060029542294114,1.89790994395433,28,0,0,0,0,0,0,1,0
"83",0.664090991243693,-1.14281427139965,-0.315002684152835,28,1,1,0,0,0,0,0,0
"84",-2.24534120577061,-3.76814073845646,2.21698413506879,16,1,0,0,1,0,0,0,0
"85",-0.424886600764333,-1.50393131860529,2.90294313072616,28,0,0,0,1,0,0,0,0
"86",-0.3483190329948,-0.674122886738052,-1.27154875019529,28,0,0,0,0,0,0,0,0
"87",0.471397488643951,3.0088621722745,-3.00543204277348,8,1,0,0,0,1,0,0,0
"88",-0.632551200605368,-0.093657130272072,0.21011115954272,28,0,0,0,1,0,0,0,0
"89",-0.276275522635975,-1.29593576639248,0.387202816238441,28,0,0,0,1,0,0,0,0
"90",1.25071392567274,-0.221302881205577,-1.49683441607103,28,0,1,0,0,0,0,0,0
"91",-1.73513802720882,2.25886824197339,-1.37071319564787,28,0,0,1,0,0,0,0,0
"92",1.25243253538985,1.58343867182477,-5.3175261255729,28,0,0,0,0,1,0,0,0
"93",1.1818742787164,1.56077413265401,-2.75966305791153,28,0,0,0,0,1,0,0,0
"94",0.655105068317393,0.867108686589657,0.920014348937013,28,0,0,0,0,0,0,0,1
"95",-1.65631239714375,0.256337966791821,-0.169846234062476,28,0,0,1,0,0,0,0,0
"96",-0.0800849318033415,1.2609667501183,-0.0811322503789849,28,0,0,1,0,0,0,0,0
"97",1.1128539044358,3.51429319224576,-1.04273383315942,6,1,0,0,0,1,0,0,0
"98",0.970002061889199,-0.0975014998575471,0.268294276265895,28,0,0,0,0,0,0,1,0
"99",1.705224460951,0.380399549453634,1.52388175588968,12,1,0,0,0,0,0,0,1
"100",0.205250485512329,2.8423264323265,-1.72328258660456,28,0,0,0,0,1,0,0,0
"101",0.140287705161601,-0.444985347679697,-1.17481856104093,28,0,1,0,0,0,0,0,0
"102",0.642918990530632,-0.432877418480897,2.30836910129207,28,0,0,0,0,0,0,1,0
"103",0.113442043567821,0.877627583747296,-0.503589038588911,7,1,0,0,0,1,0,0,0
"104",-0.453789508104226,-0.593736486566306,-0.975138788430302,28,0,0,0,0,0,0,0,0
"105",0.599219614388575,-0.690240877597894,-0.671853023970934,28,0,1,0,0,0,0,0,0
"106",-0.293238209193584,-4.50561541313245,2.44668375371475,28,0,0,0,1,0,0,0,0
"107",-0.988164125612063,-0.0327789913895689,0.913221130963112,28,0,0,0,1,0,0,0,0
"108",0.916022334830989,0.468539262249474,0.481951148218457,28,0,0,0,0,0,0,0,1
"109",-1.33302027834127,-3.34789923990804,1.78954599499685,28,0,0,0,1,0,0,0,0
"110",1.82104905460719,-0.113312455880393,2.49116848936901,11,1,0,0,0,0,0,1,0
"111",0.376790608376813,0.06741813569579,1.8148234029647,28,0,0,0,0,0,0,0,1
"112",-0.146364401944225,0.273179745065388,-0.165397859852382,28,0,0,1,0,0,0,0,0
"113",-1.1916678382603,-1.71018582806326,2.16219343280956,28,0,0,0,1,0,0,0,0
"114",-0.325373462682272,-2.0291970928141,-2.21470420037693,28,0,0,0,0,0,0,0,0
"115",-2.10791355553242,0.352266377373394,0.0202979904989289,28,0,0,1,0,0,0,0,0
"116",2.30280492377361,-2.93187594634789,0.174011556758345,28,0,0,0,0,0,0,1,0
"117",-0.0168503968674399,-3.01979877343338,-0.17071809223538,28,0,0,0,0,0,0,0,0
"118",0.396385509482491,-0.700260971397588,0.423392323685816,28,0,0,0,0,0,0,1,0
"119",-0.593874186232126,-0.592757206544816,1.36589435426283,28,0,0,0,1,0,0,0,0
"120",2.01780094589081,0.0578911698262291,-0.613596092424424,28,0,1,0,0,0,0,0,0
"121",0.517252810369831,0.751781158639622,0.795198877357675,13,1,0,0,0,0,0,0,1
"122",-1.69591494828123,-1.21002747043891,-1.45008713265666,28,0,0,0,0,0,0,0,0
"123",1.26670243430594,-0.477983376826275,-0.972784159129732,28,0,1,0,0,0,0,0,0
"124",-1.68624139362203,-1.18787237574567,0.472107413671259,28,0,0,0,1,0,0,0,0
"125",1.73339718452639,-0.262398991075776,-1.70618979584231,28,0,1,0,0,0,0,0,0
"126",-1.74702137901436,-0.735069403193092,0.0791870298367816,28,0,0,0,1,0,0,0,0
"127",-1.64358992737411,-0.630205449763555,-2.01692002060007,28,0,0,0,0,0,0,0,0
"128",-0.210660286447735,-1.32244475068769,1.95043254114327,28,0,0,0,1,0,0,0,0
"129",-1.20894003638061,-0.174786887286267,0.947354973434212,28,0,0,0,1,0,0,0,0
"130",-3.5956526381819,0.219359478479874,-0.750892388806029,28,0,0,1,0,0,0,0,0
"131",-0.649609986461019,-0.718771743784962,0.643127086057929,28,0,0,0,1,0,0,0,0
"132",0.475610409402322,3.61939541455823,-0.628697868258764,28,0,0,0,0,1,0,0,0
"133",-0.80321197104639,-0.526260959863153,-2.23116371859719,28,0,0,0,0,0,0,0,0
"134",1.35308783994813,0.308453681064158,0.38484431978327,28,0,0,0,0,0,0,0,1
"135",1.26248252170426,-0.00918611237443756,1.79546160229016,4,1,0,0,0,0,0,1,0
"136",0.0631533760429986,1.93359601433436,-0.378207044109937,28,0,0,1,0,0,0,0,0
"137",0.818646200293909,1.52031700457497,-0.838548632993385,28,0,0,0,0,1,0,0,0
"138",0.944347316046721,1.67313647007581,-1.27058294341391,15,1,0,0,0,1,0,0,0
"139",4.23616663690329,0.665043801025591,0.987720140223423,7,1,0,0,0,0,0,0,1
"140",0.273866294041515,0.10155528447101,0.143475059728992,28,0,0,0,0,0,0,0,1
"141",2.53452804303116,-0.53732020960922,2.10270613632857,28,0,0,0,0,0,0,1,0
"142",1.76752940858207,-1.97129702795553,-1.28543508492796,28,0,1,0,0,0,0,0,0
"143",3.09462862565829,0.224341538890993,2.11876315353543,12,1,0,0,0,0,0,0,1
"144",-0.300264876761913,-1.58985095226755,1.07875480709364,28,0,0,0,1,0,0,0,0
"145",2.69430692506362,-0.740652934917188,1.70765235584425,8,1,0,0,0,0,0,1,0
"146",0.503700549985773,-0.343800561324749,-1.49686675780695,28,0,1,0,0,0,0,0,0
"147",-1.51598013290946,-0.816964355501371,0.38536940102521,28,0,0,0,1,0,0,0,0
"148",-0.444399889292304,0.349626433711466,-0.186427154760176,28,0,0,1,0,0,0,0,0
"149",0.386501417801214,-1.55821486223113,1.09689139434865,28,0,0,0,0,0,0,1,0
"150",-0.854607042384564,0.132048308375634,-1.82832766302846,28,0,0,1,0,0,0,0,0
"151",-0.152498562275524,-0.758283772185832,-0.762293175611076,28,0,0,0,0,0,0,0,0
"152",-0.735608383611877,1.74558910262696,0.569341698307093,28,0,0,0,0,0,1,0,0
"153",-0.593189901767628,1.74045942845476,-2.20286084760145,28,0,0,1,0,0,0,0,0
"154",1.52628219329757,-0.796572371573881,-0.840521434199407,28,0,1,0,0,0,0,0,0
"155",-0.531223724476492,-1.14954093148952,0.560846998875223,15,1,0,0,1,0,0,0,0
"156",3.64661653993145,-1.78056579311599,1.09171579966737,8,1,0,0,0,0,0,1,0
"157",0.151597834653013,-2.90264575663463,1.41115445346447,28,0,0,0,0,0,0,1,0
"158",2.86674717798437,1.79187109283654,1.00633226206104,28,0,0,0,0,0,0,0,1
"159",-1.09933369163462,1.28021012629289,-1.55295698644297,28,0,0,1,0,0,0,0,0
"160",0.516874398975061,-1.9444355796947,1.86995627325142,28,0,0,0,0,0,0,1,0
"161",2.01246218863328,2.33208781595023,2.35209569281657,28,0,0,0,0,0,0,0,1
"162",0.572006609535011,2.86054344669404,0.297920384749825,28,0,0,0,0,0,0,0,1
"163",2.75164366342729,-0.10316508794364,-2.91556428178823,2,1,1,0,0,0,0,0,0
"164",0.227094405205434,1.4759593277543,-1.01043239297644,13,1,0,0,0,1,0,0,0
"165",0.0790271084134468,-0.53924561670888,0.342874301369402,28,0,0,0,0,0,0,1,0
"166",1.04945154741678,0.604761969240278,1.49321540864474,28,0,0,0,0,0,0,0,1
"167",-0.819048017043399,-1.05077941164257,-0.694583492243105,28,0,0,0,0,0,0,0,0
"168",-0.101673690009749,1.03726973717768,-2.03280153916935,28,0,0,1,0,0,0,0,0
"169",3.62178460455699,2.30927714830612,-1.1423842746474,5,1,0,0,0,1,0,0,0
"170",0.237912797834346,2.46693921376079,-2.26877689817039,14,1,0,0,0,1,0,0,0
"171",-1.34997500709016,-0.736144119905561,-0.522754371513975,28,0,0,0,0,0,0,0,0
"172",0.842459198714512,0.574773234255446,0.174523689984029,28,0,0,0,0,0,0,0,1
"173",1.140754749437,-0.455274454651792,0.999307961574661,28,0,0,0,0,0,0,1,0
"174",0.184659423163824,-0.00421572190856612,-0.176445123262978,28,0,1,0,0,0,0,0,0
"175",-1.22931722180906,1.07918321169379,-1.5820217675222,28,0,0,1,0,0,0,0,0
"176",-1.18775872416032,-2.30466034224003,0.455655698016406,28,0,0,0,1,0,0,0,0
"177",-0.549965498030633,-3.9585952736262,1.20305841126911,6,1,0,0,1,0,0,0,0
"178",0.45977422526745,-2.65360546443492,1.25456062124017,28,0,0,0,0,0,0,1,0
"179",0.405830356108754,3.13304387771444,-3.24846253584747,3,1,0,0,0,1,0,0,0
"180",-1.83176787074226,0.146061951531947,1.02547002951508,28,0,0,0,0,0,1,0,0
"181",0.075760530107915,0.0933334005061189,0.378910775355816,28,0,0,0,0,0,0,0,1
"182",1.15275202538008,-0.651265927943616,0.828078588993304,28,0,0,0,0,0,0,1,0
"183",2.02877021606363,0.242005974373934,2.97643938941119,2,1,0,0,0,0,0,0,1
"184",0.941191901844238,0.102393982013448,0.171627345978099,28,0,0,0,0,0,0,0,1
"185",-0.875400369570308,-1.03141536737075,-1.32621032106653,28,0,0,0,0,0,0,0,0
"186",1.50004992948226,2.12529892003289,2.65524131149113,2,1,0,0,0,0,0,0,1
"187",0.0564281427106014,-1.16173309682032,-0.0190814886063353,28,0,0,0,0,0,0,0,0
"188",0.0769809402755716,3.33549804401954,-0.592432505380903,28,0,0,0,0,1,0,0,0
"189",0.727703078013956,0.604485798463187,-1.06950467665662,28,0,0,0,0,1,0,0,0
"190",2.75583668926371,0.706521725928819,0.247211855045619,3,1,0,0,0,0,0,0,1
"191",0.162497679184992,-0.131469786806475,1.22488629635483,28,0,0,0,0,0,0,1,0
"192",0.41603828820287,0.686134808282549,-1.26969184807064,3,1,0,0,0,1,0,0,0
"193",1.22739607567388,0.113354106997575,-0.740484131857593,28,0,0,0,0,1,0,0,0
"194",0.430649334542913,-0.281064946012706,-0.681361247367417,28,0,1,0,0,0,0,0,0
"195",-1.3309218246535,0.921597579637351,-1.87168117785062,28,0,0,1,0,0,0,0,0
"196",-1.09951060871109,0.2805782212526,-0.70617347314756,28,0,0,1,0,0,0,0,0
"197",-0.809026620248317,-2.56212569542494,-1.01535672261402,28,0,0,0,0,0,0,0,0
"198",1.21717134309867,-1.62267589948933,3.76462959092886,12,1,0,0,0,0,0,1,0
"199",-0.485276869011523,-0.265587139687686,0.913997797559299,28,0,0,0,1,0,0,0,0
"200",-3.41303662008019,-1.48565069412031,1.62473593315043,28,0,0,0,1,0,0,0,0
"201",-1.23811697537016,0.419806763532708,0.585611124553924,28,0,0,0,0,0,1,0,0
"202",2.30827786684219,1.29851207141201,-0.0587491930951952,1,1,0,0,0,1,0,0,0
"203",0.373379330204173,2.12285236675864,-1.91091310120933,28,0,0,0,0,1,0,0,0
"204",2.33201893321994,-0.674230351492148,-1.31597208930589,1,1,1,0,0,0,0,0,0
"205",-0.188251582301644,-0.0115798269410178,-0.733761676595968,28,0,0,0,0,0,0,0,0
"206",-0.767287241746912,-0.944811086032795,0.364871784588961,28,0,0,0,1,0,0,0,0
"207",1.21689879356294,-0.548836580742542,1.40276518632787,28,0,0,0,0,0,0,1,0
"208",-0.411760762116053,0.200349312061484,2.30367882249928,28,0,0,0,0,0,1,0,0
"209",0.333542668273363,-1.38002689096477,-1.69413448234025,1,1,1,0,0,0,0,0,0
"210",-0.141211899234684,0.846832525753634,-0.758892316693768,28,0,0,1,0,0,0,0,0
"211",1.08264476666295,1.03058785619387,0.313833360372392,28,0,0,0,0,0,0,0,1
"212",0.452686013375292,2.11083220384918,0.0203857120088207,28,0,0,0,0,1,0,0,0
"213",-2.28827437935534,-3.0042764422074,-0.979379921934818,28,0,0,0,0,0,0,0,0
"214",-0.909820897604678,-1.84995508488221,0.520654309157783,28,0,0,0,1,0,0,0,0
"215",2.99092214248053,0.285876478670071,1.20294965230497,6,1,0,0,0,0,0,0,1
"216",-0.346180046786856,1.41965978234325,0.245730515739079,28,0,0,0,0,0,1,0,0
"217",-0.198899318650746,-2.52415104510456,0.488025979528436,28,0,0,0,1,0,0,0,0
"218",-0.139962056603116,-1.26628153951088,-2.10199938844081,28,0,0,0,0,0,0,0,0
"219",0.038653973592845,1.3315462363343,-0.515908343727373,1,1,0,1,0,0,0,0,0
"220",1.05180043407466,0.158718126926487,1.77969331881999,28,0,0,0,0,0,0,0,1
"221",-1.60199952469589,-1.67137238519858,-0.321998353675723,28,0,0,0,0,0,0,0,0
"222",-1.58966645134799,-3.1991800510668,0.354630765969332,28,0,0,0,1,0,0,0,0
"223",3.04248146366948,-1.20413355579142,2.64173305357735,1,1,0,0,0,0,0,1,0
"224",0.486703352347285,-0.136959834533045,2.42223036946198,28,0,0,0,0,0,0,1,0
"225",1.6777440164054,1.81993546526296,0.405858672331205,28,0,0,0,0,0,0,0,1
"226",0.848474666315488,2.40189729373778,-1.80692125853831,28,0,0,0,0,1,0,0,0
"227",-0.350820558775907,1.81719508971413,0.171688192443245,28,0,0,0,0,0,1,0,0
"228",-2.0567422082232,-1.76562112606478,1.16391225160915,28,0,0,0,1,0,0,0,0
"229",1.67935202809319,-2.03863547753698,2.79526403506081,5,1,0,0,0,0,0,1,0
"230",-1.74332525980907,0.349668786323522,-1.80371386639584,28,0,0,1,0,0,0,0,0
"231",0.0791141490841014,-2.12922037314695,1.60793636137712,28,0,0,0,0,0,0,1,0
"232",-0.852199547018083,-0.486602846727781,1.56206645867803,28,0,0,0,1,0,0,0,0
"233",1.07486090686943,1.99760362494096,-1.37133033303852,28,0,0,0,0,1,0,0,0
"234",2.70662794437294,0.309836812792127,0.890755749181998,5,1,0,0,0,0,0,0,1
"235",-0.645158742034469,-2.53883806554733,-1.97398507078044,28,0,0,0,0,0,0,0,0
"236",-0.251932739889907,1.67556860049335,-0.890707011095919,28,0,0,1,0,0,0,0,0
"237",-0.0685742278967487,0.256144240172959,0.152512330913589,28,0,0,0,0,0,1,0,0
"238",-0.0588035080445046,1.27109613756043,-0.595573886318856,28,0,0,1,0,0,0,0,0
"239",-0.686861954252066,-1.5726179968827,0.873782588708837,28,0,0,0,1,0,0,0,0
"240",2.65776001668488,0.643526345183804,1.29302934866588,3,1,0,0,0,0,0,0,1
"241",0.844402858420792,0.701482455302354,2.25691309086927,12,1,0,0,0,0,0,0,1
"242",1.94762068132971,0.503233994879165,0.487759067283896,28,0,0,0,0,0,0,0,1
"243",-2.77819767507401,1.99756403062968,1.00510703303232,28,0,0,0,0,0,1,0,0
"244",1.42802438266079,0.996289977920896,-0.488990048752094,28,0,0,0,0,1,0,0,0
"245",1.27385959197342,0.232859655016876,0.183648174992427,28,0,0,0,0,0,0,0,1
"246",4.5801600205046,0.341674388034445,0.656409039825038,6,1,0,0,0,0,0,0,1
"247",1.42664229095685,-0.282235519111002,0.504429701787273,28,0,0,0,0,0,0,1,0
"248",0.752936019443067,1.59394377440894,-0.754898392388046,28,0,0,0,0,1,0,0,0
"249",1.09987637818711,1.67895719405927,-1.54249157959025,14,1,0,0,0,1,0,0,0
"250",-0.482164207753938,-0.48323360696363,-1.01900160498443,28,0,0,0,0,0,0,0,0
"251",-0.104368189570036,2.56583326037372,-0.274441714685584,28,0,0,1,0,0,0,0,0
"252",-1.80029965401501,1.65273943739665,-2.68273433600629,28,0,0,1,0,0,0,0,0
"253",-0.956890319401948,-0.749068520684336,-1.10961465589753,28,0,0,0,0,0,0,0,0
"254",-0.247769684611621,0.831984297860001,-0.568957528617918,28,0,0,1,0,0,0,0,0
"255",-0.418204933121098,-2.10870212828752,-1.71298005204061,28,0,0,0,0,0,0,0,0
"256",0.608623706120067,1.43517942087483,-0.244307064434342,28,0,0,0,0,1,0,0,0
"257",0.190080456218594,1.32667850135167,0.0504533406498703,28,0,0,0,0,1,0,0,0
"258",-0.205575697800331,2.04095373543831,-1.24902339375308,28,0,0,1,0,0,0,0,0
"259",3.70270198206078,0.0827670081602716,2.60469287891322,28,0,0,0,0,0,0,0,1
"260",0.838956879271655,1.68744484228033,-1.66490998929107,28,0,0,0,0,1,0,0,0
"261",-1.77574556930461,1.64770362253941,-2.15057446088712,28,0,0,1,0,0,0,0,0
"262",3.41166441618479,-0.147694305739829,0.977384861451054,28,0,0,0,0,0,0,1,0
"263",0.0418787232618519,1.67591584242293,-0.814750692166016,28,0,0,1,0,0,0,0,0
"264",0.122374174318057,1.09773586491384,-0.970727536386812,4,1,0,0,0,1,0,0,0
"265",-1.1774766533109,-1.38416255366875,0.0149181364520508,28,0,0,0,0,0,0,0,0
"266",0.930690428653016,3.58876632925704,0.479641711759009,3,1,0,0,0,0,0,0,1
"267",0.116564833281445,2.17950780306281,-0.459373010036881,10,1,0,0,0,1,0,0,0
"268",1.47165535709043,-0.698593568423369,2.66843561244997,28,1,0,0,0,0,0,1,0
"269",1.2897105861267,-1.85837172982376,-1.75362078620034,15,1,1,0,0,0,0,0,0
"270",1.78955857030442,-1.00703411838973,-1.46987869540344,28,0,1,0,0,0,0,0,0
"271",-0.760756980905561,-0.853611810768778,0.541458894776416,28,0,0,0,1,0,0,0,0
"272",0.629403436037214,-1.21154090044331,-0.671628647762877,28,0,1,0,0,0,0,0,0
"273",2.0251547821953,-1.20715447543439,-1.69028929911179,28,0,1,0,0,0,0,0,0
"274",-0.968135216102574,-0.165988709779473,2.84833034984961,2,1,0,0,1,0,0,0,0
"275",1.58893670177572,0.162567868574479,1.02401993533721,28,0,0,0,0,0,0,0,1
"276",0.845144240257951,0.484982076087102,-0.125420233588345,18,1,0,0,0,1,0,0,0
"277",0.215543196243811,0.681351360017071,-1.11192685559841,28,0,0,0,0,1,0,0,0
"278",2.17407393089306,-1.40219780539635,-0.400202277151017,28,0,1,0,0,0,0,0,0
"279",-0.42663313815483,1.5647565090621,-1.2885261537233,28,0,0,1,0,0,0,0,0
"280",-1.13734284938693,-3.82203310102925,-0.405314966325709,28,0,0,0,0,0,0,0,0
"281",-0.334550771820583,-0.276624068884774,0.657001259729149,12,1,0,0,1,0,0,0,0
"282",0.422804714829414,-0.543827642091312,2.62375624806867,7,1,0,0,0,0,0,1,0
"283",0.875079978442263,1.81806154208494,-0.81657704958689,28,0,0,0,0,1,0,0,0
"284",0.913997404181814,1.05174385732577,0.265113027037753,28,0,0,0,0,0,0,0,1
"285",2.30459555343644,1.63616373025987,0.914659131293434,4,1,0,0,0,0,0,0,1
"286",1.93974901046318,0.285791222156488,-0.124490130772428,28,0,0,0,0,1,0,0,0
"287",-0.651083114103328,1.7934781391432,-0.854518348228253,3,1,0,1,0,0,0,0,0
"288",1.09528681774128,2.68316472464281,-0.536466663619338,1,1,0,0,0,1,0,0,0
"289",-0.372543238015836,1.71627836172548,0.167221850763523,2,1,0,0,0,0,1,0,0
"290",-0.675468391815849,1.77085044945491,2.00858509163091,28,0,0,0,0,0,1,0,0
"291",-0.674045871149878,-2.33056923873408,-0.254651561058002,28,0,0,0,0,0,0,0,0
"292",2.10583501297091,2.48468216218783,0.851783082424935,3,1,0,0,0,0,0,0,1
"293",1.50259731632458,2.22123778623837,1.46151862441961,28,0,0,0,0,0,0,0,1
"294",-1.07306705674859,0.194254326689912,0.598018398250419,28,0,0,0,0,0,1,0,0
"295",-0.777362276894578,0.508953138146997,0.696785633803171,28,0,0,0,0,0,1,0,0
"296",0.412376381932741,-0.273640354509149,0.520598467790385,28,0,0,0,0,0,0,1,0
"297",-2.75816529824869,0.539102412072804,-0.083938413402646,28,0,0,1,0,0,0,0,0
"298",1.83775608590082,0.56215847611968,0.198046474106052,28,0,0,0,0,0,0,0,1
"299",-1.82731604518776,0.342794768009001,0.0511402686646596,28,0,0,1,0,0,0,0,0
